kode_provinsi,nama_provinsi,kode_kabkota,nama_kabkota,tahun,angka_melek_huruf
31,"Prov. DKI Jakarta",3175,"Kab. Kodya Jakarta Utara",2009,100
32,"Prov. Jawa Barat",3201,"Kab. Bogor",2005,99.1
32,"Prov. Jawa Barat",3201,"Kab. Bogor",2006,99.26
32,"Prov. Jawa Barat",3201,"Kab. Bogor",2007,99.14
32,"Prov. Jawa Barat",3201,"Kab. Bogor",2008,99.68
32,"Prov. Jawa Barat",3201,"Kab. Bogor",2009,99.21
32,"Prov. Jawa Barat",3202,"Kab. Sukabumi",2005,99.48
32,"Prov. Jawa Barat",3202,"Kab. Sukabumi",2006,99.66
32,"Prov. Jawa Barat",3202,"Kab. Sukabumi",2007,98.89
32,"Prov. Jawa Barat",3202,"Kab. Sukabumi",2008,100
32,"Prov. Jawa Barat",3202,"Kab. Sukabumi",2009,100
32,"Prov. Jawa Barat",3203,"Kab. Cianjur",2005,99.16
32,"Prov. Jawa Barat",3203,"Kab. Cianjur",2006,100
32,"Prov. Jawa Barat",3203,"Kab. Cianjur",2007,99.65
32,"Prov. Jawa Barat",3203,"Kab. Cianjur",2008,100
32,"Prov. Jawa Barat",3203,"Kab. Cianjur",2009,100
32,"Prov. Jawa Barat",3204,"Kab. Bandung",2005,99.5
32,"Prov. Jawa Barat",3204,"Kab. Bandung",2006,99.7
32,"Prov. Jawa Barat",3204,"Kab. Bandung",2007,99.9
32,"Prov. Jawa Barat",3204,"Kab. Bandung",2008,100
32,"Prov. Jawa Barat",3204,"Kab. Bandung",2009,100
32,"Prov. Jawa Barat",3205,"Kab. Garut",2005,99.52
32,"Prov. Jawa Barat",3205,"Kab. Garut",2006,99.24
32,"Prov. Jawa Barat",3205,"Kab. Garut",2007,99.84
32,"Prov. Jawa Barat",3205,"Kab. Garut",2008,100
32,"Prov. Jawa Barat",3205,"Kab. Garut",2009,100
32,"Prov. Jawa Barat",3206,"Kab. Tasikmalaya",2005,99.81
32,"Prov. Jawa Barat",3206,"Kab. Tasikmalaya",2006,100
32,"Prov. Jawa Barat",3206,"Kab. Tasikmalaya",2007,99.2
32,"Prov. Jawa Barat",3206,"Kab. Tasikmalaya",2008,100
32,"Prov. Jawa Barat",3206,"Kab. Tasikmalaya",2009,100
32,"Prov. Jawa Barat",3207,"Kab. Ciamis",2005,99.76
32,"Prov. Jawa Barat",3207,"Kab. Ciamis",2006,99.25
32,"Prov. Jawa Barat",3207,"Kab. Ciamis",2007,98.83
32,"Prov. Jawa Barat",3207,"Kab. Ciamis",2008,99.74
32,"Prov. Jawa Barat",3207,"Kab. Ciamis",2009,100
32,"Prov. Jawa Barat",3208,"Kab. Kuningan",2005,99.75
32,"Prov. Jawa Barat",3208,"Kab. Kuningan",2006,99.72
32,"Prov. Jawa Barat",3208,"Kab. Kuningan",2007,99.16
32,"Prov. Jawa Barat",3208,"Kab. Kuningan",2008,98.67
32,"Prov. Jawa Barat",3208,"Kab. Kuningan",2009,100
32,"Prov. Jawa Barat",3209,"Kab. Cirebon",2005,98.88
32,"Prov. Jawa Barat",3209,"Kab. Cirebon",2006,98.41
32,"Prov. Jawa Barat",3209,"Kab. Cirebon",2007,99.37
32,"Prov. Jawa Barat",3209,"Kab. Cirebon",2008,99.46
32,"Prov. Jawa Barat",3209,"Kab. Cirebon",2009,100
32,"Prov. Jawa Barat",3210,"Kab. Majalengka",2005,99.43
32,"Prov. Jawa Barat",3210,"Kab. Majalengka",2006,99.48
32,"Prov. Jawa Barat",3210,"Kab. Majalengka",2007,98.95
32,"Prov. Jawa Barat",3210,"Kab. Majalengka",2008,100
32,"Prov. Jawa Barat",3210,"Kab. Majalengka",2009,100
32,"Prov. Jawa Barat",3211,"Kab. Sumedang",2005,98.9
32,"Prov. Jawa Barat",3211,"Kab. Sumedang",2006,98.81
32,"Prov. Jawa Barat",3211,"Kab. Sumedang",2007,100
32,"Prov. Jawa Barat",3211,"Kab. Sumedang",2008,100
32,"Prov. Jawa Barat",3211,"Kab. Sumedang",2009,100
32,"Prov. Jawa Barat",3212,"Kab. Indramayu",2005,98.54
32,"Prov. Jawa Barat",3212,"Kab. Indramayu",2006,99.37
32,"Prov. Jawa Barat",3212,"Kab. Indramayu",2007,98.92
32,"Prov. Jawa Barat",3212,"Kab. Indramayu",2008,100
32,"Prov. Jawa Barat",3212,"Kab. Indramayu",2009,100
32,"Prov. Jawa Barat",3213,"Kab. Subang",2005,99.76
32,"Prov. Jawa Barat",3213,"Kab. Subang",2006,99.53
32,"Prov. Jawa Barat",3213,"Kab. Subang",2007,99.71
32,"Prov. Jawa Barat",3213,"Kab. Subang",2008,100
32,"Prov. Jawa Barat",3213,"Kab. Subang",2009,100
32,"Prov. Jawa Barat",3214,"Kab. Purwakarta",2005,99.8
32,"Prov. Jawa Barat",3214,"Kab. Purwakarta",2006,99.25
32,"Prov. Jawa Barat",3214,"Kab. Purwakarta",2007,100
32,"Prov. Jawa Barat",3214,"Kab. Purwakarta",2008,99.62
32,"Prov. Jawa Barat",3214,"Kab. Purwakarta",2009,100
32,"Prov. Jawa Barat",3215,"Kab. Karawang",2005,98.05
32,"Prov. Jawa Barat",3215,"Kab. Karawang",2006,99.82
32,"Prov. Jawa Barat",3215,"Kab. Karawang",2007,99.15
32,"Prov. Jawa Barat",3215,"Kab. Karawang",2008,100
32,"Prov. Jawa Barat",3215,"Kab. Karawang",2009,99.11
32,"Prov. Jawa Barat",3216,"Kab. Bekasi",2005,99.11
32,"Prov. Jawa Barat",3216,"Kab. Bekasi",2006,99.38
32,"Prov. Jawa Barat",3216,"Kab. Bekasi",2007,99.22
32,"Prov. Jawa Barat",3216,"Kab. Bekasi",2008,100
32,"Prov. Jawa Barat",3216,"Kab. Bekasi",2009,97.94
32,"Prov. Jawa Barat",3217,"Kab. Bandung Barat",2005,0
32,"Prov. Jawa Barat",3217,"Kab. Bandung Barat",2006,0
32,"Prov. Jawa Barat",3217,"Kab. Bandung Barat",2007,99.42
32,"Prov. Jawa Barat",3217,"Kab. Bandung Barat",2008,100
32,"Prov. Jawa Barat",3217,"Kab. Bandung Barat",2009,100
32,"Prov. Jawa Barat",3271,"Kota Bogor",2005,100
32,"Prov. Jawa Barat",3271,"Kota Bogor",2006,99.81
32,"Prov. Jawa Barat",3271,"Kota Bogor",2007,99.62
32,"Prov. Jawa Barat",3271,"Kota Bogor",2008,100
32,"Prov. Jawa Barat",3271,"Kota Bogor",2009,100
32,"Prov. Jawa Barat",3272,"Kota Sukabumi",2005,99.7
32,"Prov. Jawa Barat",3272,"Kota Sukabumi",2006,100
32,"Prov. Jawa Barat",3272,"Kota Sukabumi",2007,99.37
32,"Prov. Jawa Barat",3272,"Kota Sukabumi",2008,99.65
32,"Prov. Jawa Barat",3272,"Kota Sukabumi",2009,100
32,"Prov. Jawa Barat",3273,"Kota Bandung",2005,99.43
32,"Prov. Jawa Barat",3273,"Kota Bandung",2006,99.86
32,"Prov. Jawa Barat",3273,"Kota Bandung",2007,100
32,"Prov. Jawa Barat",3273,"Kota Bandung",2008,100
32,"Prov. Jawa Barat",3273,"Kota Bandung",2009,100
32,"Prov. Jawa Barat",3274,"Kota Cirebon",2005,98.88
32,"Prov. Jawa Barat",3274,"Kota Cirebon",2006,98.87
32,"Prov. Jawa Barat",3274,"Kota Cirebon",2007,97.85
32,"Prov. Jawa Barat",3274,"Kota Cirebon",2008,99.68
32,"Prov. Jawa Barat",3274,"Kota Cirebon",2009,100
32,"Prov. Jawa Barat",3275,"Kota Bekasi",2005,100
32,"Prov. Jawa Barat",3275,"Kota Bekasi",2006,99.69
32,"Prov. Jawa Barat",3275,"Kota Bekasi",2007,99.59
32,"Prov. Jawa Barat",3275,"Kota Bekasi",2008,100
32,"Prov. Jawa Barat",3275,"Kota Bekasi",2009,100
32,"Prov. Jawa Barat",3276,"Kota Depok",2005,99.83
32,"Prov. Jawa Barat",3276,"Kota Depok",2006,100
32,"Prov. Jawa Barat",3276,"Kota Depok",2007,99.82
32,"Prov. Jawa Barat",3276,"Kota Depok",2008,100
32,"Prov. Jawa Barat",3276,"Kota Depok",2009,100
32,"Prov. Jawa Barat",3277,"Kota Cimahi",2005,99.51
32,"Prov. Jawa Barat",3277,"Kota Cimahi",2006,100
32,"Prov. Jawa Barat",3277,"Kota Cimahi",2007,99.82
32,"Prov. Jawa Barat",3277,"Kota Cimahi",2008,99.8
32,"Prov. Jawa Barat",3277,"Kota Cimahi",2009,100
32,"Prov. Jawa Barat",3278,"Kota Tasikmalaya",2005,99.19
32,"Prov. Jawa Barat",3278,"Kota Tasikmalaya",2006,99.36
32,"Prov. Jawa Barat",3278,"Kota Tasikmalaya",2007,99.8
32,"Prov. Jawa Barat",3278,"Kota Tasikmalaya",2008,100
32,"Prov. Jawa Barat",3278,"Kota Tasikmalaya",2009,100
32,"Prov. Jawa Barat",3279,"Kota Banjar",2005,100
32,"Prov. Jawa Barat",3279,"Kota Banjar",2006,100
32,"Prov. Jawa Barat",3279,"Kota Banjar",2007,99.2
32,"Prov. Jawa Barat",3279,"Kota Banjar",2008,99.61
32,"Prov. Jawa Barat",3279,"Kota Banjar",2009,95.43
33,"Prov. Jawa Tengah",3301,"Kab. Cilacap",2005,99.22
33,"Prov. Jawa Tengah",3301,"Kab. Cilacap",2006,99.2
33,"Prov. Jawa Tengah",3301,"Kab. Cilacap",2007,99.56
33,"Prov. Jawa Tengah",3301,"Kab. Cilacap",2008,100
33,"Prov. Jawa Tengah",3301,"Kab. Cilacap",2009,100
33,"Prov. Jawa Tengah",3302,"Kab. Banyumas",2005,99.36
33,"Prov. Jawa Tengah",3302,"Kab. Banyumas",2006,98.64
33,"Prov. Jawa Tengah",3302,"Kab. Banyumas",2007,99.14
33,"Prov. Jawa Tengah",3302,"Kab. Banyumas",2008,98.98
33,"Prov. Jawa Tengah",3302,"Kab. Banyumas",2009,100
33,"Prov. Jawa Tengah",3303,"Kab. Purbalingga",2005,98.72
33,"Prov. Jawa Tengah",3303,"Kab. Purbalingga",2006,99.13
33,"Prov. Jawa Tengah",3303,"Kab. Purbalingga",2007,99.25
33,"Prov. Jawa Tengah",3303,"Kab. Purbalingga",2008,99.69
33,"Prov. Jawa Tengah",3303,"Kab. Purbalingga",2009,100
33,"Prov. Jawa Tengah",3304,"Kab. Banjarnegara",2005,98.65
33,"Prov. Jawa Tengah",3304,"Kab. Banjarnegara",2006,98.87
33,"Prov. Jawa Tengah",3304,"Kab. Banjarnegara",2007,99.32
33,"Prov. Jawa Tengah",3304,"Kab. Banjarnegara",2008,99.3
33,"Prov. Jawa Tengah",3304,"Kab. Banjarnegara",2009,96.93
33,"Prov. Jawa Tengah",3305,"Kab. Kebumen",2005,100
33,"Prov. Jawa Tengah",3305,"Kab. Kebumen",2006,99.57
33,"Prov. Jawa Tengah",3305,"Kab. Kebumen",2007,98.48
33,"Prov. Jawa Tengah",3305,"Kab. Kebumen",2008,99.47
33,"Prov. Jawa Tengah",3305,"Kab. Kebumen",2009,100
33,"Prov. Jawa Tengah",3306,"Kab. Purworejo",2005,97.97
33,"Prov. Jawa Tengah",3306,"Kab. Purworejo",2006,99.12
33,"Prov. Jawa Tengah",3306,"Kab. Purworejo",2007,98.59
33,"Prov. Jawa Tengah",3306,"Kab. Purworejo",2008,98.74
33,"Prov. Jawa Tengah",3306,"Kab. Purworejo",2009,100
33,"Prov. Jawa Tengah",3307,"Kab. Wonosobo",2005,98.66
33,"Prov. Jawa Tengah",3307,"Kab. Wonosobo",2006,99.26
33,"Prov. Jawa Tengah",3307,"Kab. Wonosobo",2007,98.95
33,"Prov. Jawa Tengah",3307,"Kab. Wonosobo",2008,99.37
33,"Prov. Jawa Tengah",3307,"Kab. Wonosobo",2009,98.95
33,"Prov. Jawa Tengah",3308,"Kab. Magelang",2005,100
33,"Prov. Jawa Tengah",3308,"Kab. Magelang",2006,99.54
33,"Prov. Jawa Tengah",3308,"Kab. Magelang",2007,99.44
33,"Prov. Jawa Tengah",3308,"Kab. Magelang",2008,99.41
33,"Prov. Jawa Tengah",3308,"Kab. Magelang",2009,100
33,"Prov. Jawa Tengah",3309,"Kab. Boyolali",2005,98.4
33,"Prov. Jawa Tengah",3309,"Kab. Boyolali",2006,99.51
33,"Prov. Jawa Tengah",3309,"Kab. Boyolali",2007,99.51
33,"Prov. Jawa Tengah",3309,"Kab. Boyolali",2008,100
33,"Prov. Jawa Tengah",3309,"Kab. Boyolali",2009,100
33,"Prov. Jawa Tengah",3310,"Kab. Klaten",2005,99.13
33,"Prov. Jawa Tengah",3310,"Kab. Klaten",2006,99.78
33,"Prov. Jawa Tengah",3310,"Kab. Klaten",2007,99.35
33,"Prov. Jawa Tengah",3310,"Kab. Klaten",2008,100
33,"Prov. Jawa Tengah",3310,"Kab. Klaten",2009,100
33,"Prov. Jawa Tengah",3311,"Kab. Sukoharjo",2005,99.38
33,"Prov. Jawa Tengah",3311,"Kab. Sukoharjo",2006,100
33,"Prov. Jawa Tengah",3311,"Kab. Sukoharjo",2007,99.76
33,"Prov. Jawa Tengah",3311,"Kab. Sukoharjo",2008,100
33,"Prov. Jawa Tengah",3311,"Kab. Sukoharjo",2009,100
33,"Prov. Jawa Tengah",3312,"Kab. Wonogiri",2005,98.49
33,"Prov. Jawa Tengah",3312,"Kab. Wonogiri",2006,99.4
33,"Prov. Jawa Tengah",3312,"Kab. Wonogiri",2007,99.08
33,"Prov. Jawa Tengah",3312,"Kab. Wonogiri",2008,100
33,"Prov. Jawa Tengah",3312,"Kab. Wonogiri",2009,97.02
33,"Prov. Jawa Tengah",3313,"Kab. Karanganyar",2005,99.77
33,"Prov. Jawa Tengah",3313,"Kab. Karanganyar",2006,98.7
33,"Prov. Jawa Tengah",3313,"Kab. Karanganyar",2007,99.47
33,"Prov. Jawa Tengah",3313,"Kab. Karanganyar",2008,100
33,"Prov. Jawa Tengah",3313,"Kab. Karanganyar",2009,100
33,"Prov. Jawa Tengah",3314,"Kab. Sragen",2005,98.86
33,"Prov. Jawa Tengah",3314,"Kab. Sragen",2006,100
33,"Prov. Jawa Tengah",3314,"Kab. Sragen",2007,99.36
33,"Prov. Jawa Tengah",3314,"Kab. Sragen",2008,99.71
33,"Prov. Jawa Tengah",3314,"Kab. Sragen",2009,100
33,"Prov. Jawa Tengah",3315,"Kab. Grobogan",2005,100
33,"Prov. Jawa Tengah",3315,"Kab. Grobogan",2006,99.77
33,"Prov. Jawa Tengah",3315,"Kab. Grobogan",2007,99.19
33,"Prov. Jawa Tengah",3315,"Kab. Grobogan",2008,100
33,"Prov. Jawa Tengah",3315,"Kab. Grobogan",2009,100
33,"Prov. Jawa Tengah",3316,"Kab. Blora",2005,98.29
33,"Prov. Jawa Tengah",3316,"Kab. Blora",2006,98.98
33,"Prov. Jawa Tengah",3316,"Kab. Blora",2007,99.26
33,"Prov. Jawa Tengah",3316,"Kab. Blora",2008,99.38
33,"Prov. Jawa Tengah",3316,"Kab. Blora",2009,100
33,"Prov. Jawa Tengah",3317,"Kab. Rembang",2005,99.31
33,"Prov. Jawa Tengah",3317,"Kab. Rembang",2006,99.77
33,"Prov. Jawa Tengah",3317,"Kab. Rembang",2007,99.3
33,"Prov. Jawa Tengah",3317,"Kab. Rembang",2008,99.73
33,"Prov. Jawa Tengah",3317,"Kab. Rembang",2009,100
33,"Prov. Jawa Tengah",3318,"Kab. Pati",2005,99.25
33,"Prov. Jawa Tengah",3318,"Kab. Pati",2006,99.77
33,"Prov. Jawa Tengah",3318,"Kab. Pati",2007,99.22
33,"Prov. Jawa Tengah",3318,"Kab. Pati",2008,99.75
33,"Prov. Jawa Tengah",3318,"Kab. Pati",2009,100
33,"Prov. Jawa Tengah",3319,"Kab. Kudus",2005,99.42
33,"Prov. Jawa Tengah",3319,"Kab. Kudus",2006,99.14
33,"Prov. Jawa Tengah",3319,"Kab. Kudus",2007,100
33,"Prov. Jawa Tengah",3319,"Kab. Kudus",2008,99.58
33,"Prov. Jawa Tengah",3319,"Kab. Kudus",2009,100
33,"Prov. Jawa Tengah",3320,"Kab. Jepara",2005,99.65
33,"Prov. Jawa Tengah",3320,"Kab. Jepara",2006,99.44
33,"Prov. Jawa Tengah",3320,"Kab. Jepara",2007,99.78
33,"Prov. Jawa Tengah",3320,"Kab. Jepara",2008,100
33,"Prov. Jawa Tengah",3320,"Kab. Jepara",2009,100
33,"Prov. Jawa Tengah",3321,"Kab. Demak",2005,99.43
33,"Prov. Jawa Tengah",3321,"Kab. Demak",2006,99.61
33,"Prov. Jawa Tengah",3321,"Kab. Demak",2007,99.47
33,"Prov. Jawa Tengah",3321,"Kab. Demak",2008,100
33,"Prov. Jawa Tengah",3321,"Kab. Demak",2009,100
33,"Prov. Jawa Tengah",3322,"Kab. Semarang",2005,99.57
33,"Prov. Jawa Tengah",3322,"Kab. Semarang",2006,100
33,"Prov. Jawa Tengah",3322,"Kab. Semarang",2007,99.27
33,"Prov. Jawa Tengah",3322,"Kab. Semarang",2008,99.26
33,"Prov. Jawa Tengah",3322,"Kab. Semarang",2009,100
33,"Prov. Jawa Tengah",3323,"Kab. Temanggung",2005,99.23
33,"Prov. Jawa Tengah",3323,"Kab. Temanggung",2006,99.74
33,"Prov. Jawa Tengah",3323,"Kab. Temanggung",2007,99.23
33,"Prov. Jawa Tengah",3323,"Kab. Temanggung",2008,100
33,"Prov. Jawa Tengah",3323,"Kab. Temanggung",2009,100
33,"Prov. Jawa Tengah",3324,"Kab. Kendal",2005,99.56
33,"Prov. Jawa Tengah",3324,"Kab. Kendal",2006,98.77
33,"Prov. Jawa Tengah",3324,"Kab. Kendal",2007,98.65
33,"Prov. Jawa Tengah",3324,"Kab. Kendal",2008,100
33,"Prov. Jawa Tengah",3324,"Kab. Kendal",2009,100
33,"Prov. Jawa Tengah",3325,"Kab. Batang",2005,98.07
33,"Prov. Jawa Tengah",3325,"Kab. Batang",2006,98.27
33,"Prov. Jawa Tengah",3325,"Kab. Batang",2007,98.85
33,"Prov. Jawa Tengah",3325,"Kab. Batang",2008,100
33,"Prov. Jawa Tengah",3325,"Kab. Batang",2009,100
33,"Prov. Jawa Tengah",3326,"Kab. Pekalongan",2005,99.46
33,"Prov. Jawa Tengah",3326,"Kab. Pekalongan",2006,99.66
33,"Prov. Jawa Tengah",3326,"Kab. Pekalongan",2007,99.2
33,"Prov. Jawa Tengah",3326,"Kab. Pekalongan",2008,99.58
33,"Prov. Jawa Tengah",3326,"Kab. Pekalongan",2009,100
33,"Prov. Jawa Tengah",3327,"Kab. Pemalang",2005,99.84
33,"Prov. Jawa Tengah",3327,"Kab. Pemalang",2006,99.63
33,"Prov. Jawa Tengah",3327,"Kab. Pemalang",2007,99.35
33,"Prov. Jawa Tengah",3327,"Kab. Pemalang",2008,100
33,"Prov. Jawa Tengah",3327,"Kab. Pemalang",2009,100
33,"Prov. Jawa Tengah",3328,"Kab. Tegal",2005,99.01
33,"Prov. Jawa Tengah",3328,"Kab. Tegal",2006,98.66
33,"Prov. Jawa Tengah",3328,"Kab. Tegal",2007,99.64
33,"Prov. Jawa Tengah",3328,"Kab. Tegal",2008,100
33,"Prov. Jawa Tengah",3328,"Kab. Tegal",2009,100
33,"Prov. Jawa Tengah",3329,"Kab. Brebes",2005,98.69
33,"Prov. Jawa Tengah",3329,"Kab. Brebes",2006,98.78
33,"Prov. Jawa Tengah",3329,"Kab. Brebes",2007,98.81
33,"Prov. Jawa Tengah",3329,"Kab. Brebes",2008,99.11
33,"Prov. Jawa Tengah",3329,"Kab. Brebes",2009,100
33,"Prov. Jawa Tengah",3371,"Kota Magelang",2005,99.52
33,"Prov. Jawa Tengah",3371,"Kota Magelang",2006,100
33,"Prov. Jawa Tengah",3371,"Kota Magelang",2007,99.7
33,"Prov. Jawa Tengah",3371,"Kota Magelang",2008,100
33,"Prov. Jawa Tengah",3371,"Kota Magelang",2009,96.57
33,"Prov. Jawa Tengah",3372,"Kota Surakarta",2005,99.76
33,"Prov. Jawa Tengah",3372,"Kota Surakarta",2006,99.77
33,"Prov. Jawa Tengah",3372,"Kota Surakarta",2007,100
33,"Prov. Jawa Tengah",3372,"Kota Surakarta",2008,100
33,"Prov. Jawa Tengah",3372,"Kota Surakarta",2009,100
33,"Prov. Jawa Tengah",3373,"Kota Salatiga",2005,100
33,"Prov. Jawa Tengah",3373,"Kota Salatiga",2006,99.77
33,"Prov. Jawa Tengah",3373,"Kota Salatiga",2007,100
33,"Prov. Jawa Tengah",3373,"Kota Salatiga",2008,100
33,"Prov. Jawa Tengah",3373,"Kota Salatiga",2009,100
33,"Prov. Jawa Tengah",3374,"Kota Semarang",2005,100
33,"Prov. Jawa Tengah",3374,"Kota Semarang",2006,99.83
33,"Prov. Jawa Tengah",3374,"Kota Semarang",2007,99.65
33,"Prov. Jawa Tengah",3374,"Kota Semarang",2008,100
33,"Prov. Jawa Tengah",3374,"Kota Semarang",2009,100
33,"Prov. Jawa Tengah",3375,"Kota Pekalongan",2005,99.78
33,"Prov. Jawa Tengah",3375,"Kota Pekalongan",2006,99.56
33,"Prov. Jawa Tengah",3375,"Kota Pekalongan",2007,99.53
33,"Prov. Jawa Tengah",3375,"Kota Pekalongan",2008,100
33,"Prov. Jawa Tengah",3375,"Kota Pekalongan",2009,100
33,"Prov. Jawa Tengah",3376,"Kota Tegal",2005,98.98
33,"Prov. Jawa Tengah",3376,"Kota Tegal",2006,99.47
33,"Prov. Jawa Tengah",3376,"Kota Tegal",2007,99.55
33,"Prov. Jawa Tengah",3376,"Kota Tegal",2008,100
33,"Prov. Jawa Tengah",3376,"Kota Tegal",2009,97.56
34,"Prov. D I Yogyakarta",3401,"Kab. Kulon Progo",2005,100
34,"Prov. D I Yogyakarta",3401,"Kab. Kulon Progo",2006,100
34,"Prov. D I Yogyakarta",3401,"Kab. Kulon Progo",2007,100
34,"Prov. D I Yogyakarta",3401,"Kab. Kulon Progo",2008,100
34,"Prov. D I Yogyakarta",3401,"Kab. Kulon Progo",2009,100
34,"Prov. D I Yogyakarta",3402,"Kab. Bantul",2005,99.14
34,"Prov. D I Yogyakarta",3402,"Kab. Bantul",2006,0
34,"Prov. D I Yogyakarta",3402,"Kab. Bantul",2007,99.74
34,"Prov. D I Yogyakarta",3402,"Kab. Bantul",2008,100
34,"Prov. D I Yogyakarta",3402,"Kab. Bantul",2009,100
34,"Prov. D I Yogyakarta",3403,"Kab. Gunung Kidul",2005,99.08
34,"Prov. D I Yogyakarta",3403,"Kab. Gunung Kidul",2006,99.08
34,"Prov. D I Yogyakarta",3403,"Kab. Gunung Kidul",2007,98.91
34,"Prov. D I Yogyakarta",3403,"Kab. Gunung Kidul",2008,99.66
34,"Prov. D I Yogyakarta",3403,"Kab. Gunung Kidul",2009,100
34,"Prov. D I Yogyakarta",3404,"Kab. Sleman",2005,99.78
34,"Prov. D I Yogyakarta",3404,"Kab. Sleman",2006,100
34,"Prov. D I Yogyakarta",3404,"Kab. Sleman",2007,100
34,"Prov. D I Yogyakarta",3404,"Kab. Sleman",2008,100
34,"Prov. D I Yogyakarta",3404,"Kab. Sleman",2009,100
34,"Prov. D I Yogyakarta",3471,"Kota Yogyakarta",2005,100
34,"Prov. D I Yogyakarta",3471,"Kota Yogyakarta",2006,100
34,"Prov. D I Yogyakarta",3471,"Kota Yogyakarta",2007,99.77
34,"Prov. D I Yogyakarta",3471,"Kota Yogyakarta",2008,100
34,"Prov. D I Yogyakarta",3471,"Kota Yogyakarta",2009,100
35,"Prov. Jawa Timur",3501,"Kab. Pacitan",2005,98.92
35,"Prov. Jawa Timur",3501,"Kab. Pacitan",2006,99.16
35,"Prov. Jawa Timur",3501,"Kab. Pacitan",2007,99.68
35,"Prov. Jawa Timur",3501,"Kab. Pacitan",2008,100
35,"Prov. Jawa Timur",3501,"Kab. Pacitan",2009,100
35,"Prov. Jawa Timur",3502,"Kab. Ponorogo",2005,98.66
35,"Prov. Jawa Timur",3502,"Kab. Ponorogo",2006,99.5
35,"Prov. Jawa Timur",3502,"Kab. Ponorogo",2007,99.22
35,"Prov. Jawa Timur",3502,"Kab. Ponorogo",2008,100
35,"Prov. Jawa Timur",3502,"Kab. Ponorogo",2009,100
35,"Prov. Jawa Timur",3503,"Kab. Trenggalek",2005,99.78
35,"Prov. Jawa Timur",3503,"Kab. Trenggalek",2006,99.72
35,"Prov. Jawa Timur",3503,"Kab. Trenggalek",2007,98.8
35,"Prov. Jawa Timur",3503,"Kab. Trenggalek",2008,99.41
35,"Prov. Jawa Timur",3503,"Kab. Trenggalek",2009,98.62
35,"Prov. Jawa Timur",3504,"Kab. Tulungagung",2005,100
35,"Prov. Jawa Timur",3504,"Kab. Tulungagung",2006,99.23
35,"Prov. Jawa Timur",3504,"Kab. Tulungagung",2007,99.48
35,"Prov. Jawa Timur",3504,"Kab. Tulungagung",2008,100
35,"Prov. Jawa Timur",3504,"Kab. Tulungagung",2009,100
35,"Prov. Jawa Timur",3505,"Kab. Blitar",2005,99.24
35,"Prov. Jawa Timur",3505,"Kab. Blitar",2006,99.74
35,"Prov. Jawa Timur",3505,"Kab. Blitar",2007,99.47
35,"Prov. Jawa Timur",3505,"Kab. Blitar",2008,100
35,"Prov. Jawa Timur",3505,"Kab. Blitar",2009,100
35,"Prov. Jawa Timur",3506,"Kab. Kediri",2005,99.78
35,"Prov. Jawa Timur",3506,"Kab. Kediri",2006,99.6
35,"Prov. Jawa Timur",3506,"Kab. Kediri",2007,99.12
35,"Prov. Jawa Timur",3506,"Kab. Kediri",2008,100
35,"Prov. Jawa Timur",3506,"Kab. Kediri",2009,100
35,"Prov. Jawa Timur",3507,"Kab. Malang",2005,99.16
35,"Prov. Jawa Timur",3507,"Kab. Malang",2006,99.82
35,"Prov. Jawa Timur",3507,"Kab. Malang",2007,99.64
35,"Prov. Jawa Timur",3507,"Kab. Malang",2008,100
35,"Prov. Jawa Timur",3507,"Kab. Malang",2009,100
35,"Prov. Jawa Timur",3508,"Kab. Lumajang",2005,98.85
35,"Prov. Jawa Timur",3508,"Kab. Lumajang",2006,98.9
35,"Prov. Jawa Timur",3508,"Kab. Lumajang",2007,98.57
35,"Prov. Jawa Timur",3508,"Kab. Lumajang",2008,98.22
35,"Prov. Jawa Timur",3508,"Kab. Lumajang",2009,97.39
35,"Prov. Jawa Timur",3509,"Kab. Jember",2005,98.64
35,"Prov. Jawa Timur",3509,"Kab. Jember",2006,98.9
35,"Prov. Jawa Timur",3509,"Kab. Jember",2007,98.33
35,"Prov. Jawa Timur",3509,"Kab. Jember",2008,99.34
35,"Prov. Jawa Timur",3509,"Kab. Jember",2009,95.08
35,"Prov. Jawa Timur",3510,"Kab. Banyuwangi",2005,97.45
35,"Prov. Jawa Timur",3510,"Kab. Banyuwangi",2006,98.84
35,"Prov. Jawa Timur",3510,"Kab. Banyuwangi",2007,98.77
35,"Prov. Jawa Timur",3510,"Kab. Banyuwangi",2008,98.96
35,"Prov. Jawa Timur",3510,"Kab. Banyuwangi",2009,98.24
35,"Prov. Jawa Timur",3511,"Kab. Bondowoso",2005,94.86
35,"Prov. Jawa Timur",3511,"Kab. Bondowoso",2006,98.07
35,"Prov. Jawa Timur",3511,"Kab. Bondowoso",2007,96.63
35,"Prov. Jawa Timur",3511,"Kab. Bondowoso",2008,98.49
35,"Prov. Jawa Timur",3511,"Kab. Bondowoso",2009,96.84
35,"Prov. Jawa Timur",3512,"Kab. Situbondo",2005,93.81
35,"Prov. Jawa Timur",3512,"Kab. Situbondo",2006,96.75
35,"Prov. Jawa Timur",3512,"Kab. Situbondo",2007,95.65
35,"Prov. Jawa Timur",3512,"Kab. Situbondo",2008,98.93
35,"Prov. Jawa Timur",3512,"Kab. Situbondo",2009,92.28
35,"Prov. Jawa Timur",3513,"Kab. Probolinggo",2005,96.7
